Frequency_Hz,Amplitude_dB,Transformer_ID,Condition
931834.27,-100.42719742898547,T6,Core_Displacement
953583.48,-99.14521542939038,T6,Core_Displacement
975840.32,-100.45583753474992,T6,Core_Displacement
998616.64,-100.9037805698835,T6,Core_Displacement
1021924.56,-97.95183886655934,T6,Core_Displacement
1045776.5,-102.3110641808706,T6,Core_Displacement
1070185.14,-101.68187274980627,T6,Core_Displacement
1095163.49,-100.9140480378414,T6,Core_Displacement
1120724.84,-101.08828601066384,T6,Core_Displacement
1146882.8,-99.83679308788562,T6,Core_Displacement
1173651.28,-98.72042516006235,T6,Core_Displacement
1201044.55,-102.45350787239424,T6,Core_Displacement
1229077.19,-102.71148524975342,T6,Core_Displacement
1257764.11,-100.46197857079467,T6,Core_Displacement
1287120.59,-101.6238190210898,T6,Core_Displacement
1317162.26,-102.66775871882544,T6,Core_Displacement
1347905.11,-102.66314246433319,T6,Core_Displacement
1379365.5,-100.92951014565415,T6,Core_Displacement
1411560.18,-103.50986398568458,T6,Core_Displacement
1444506.3,-103.93086887021164,T6,Core_Displacement
1478221.38,-104.93504089637153,T6,Core_Displacement
1512723.38,-103.26576820351696,T6,Core_Displacement
1548030.66,-104.11223472597736,T6,Core_Displacement
1584162.03,-104.79833052041005,T6,Core_Displacement
1621136.71,-103.04702083574396,T6,Core_Displacement
1658974.38,-104.83356988989635,T6,Core_Displacement
1697695.19,-103.51890685783634,T6,Core_Displacement
1737319.76,-105.61069676559592,T6,Core_Displacement
1777869.17,-104.86649732071784,T6,Core_Displacement
1819365.02,-105.08120647560293,T6,Core_Displacement
1861829.38,-106.5230580283973,T6,Core_Displacement
1905284.87,-105.80767440544679,T6,Core_Displacement
1949754.63,-104.53596855748496,T6,Core_Displacement
1995262.31,-105.50559996572231,T6,Core_Displacement
19.95,-32.34629372294477,T7,Core_Displacement
20.42,-34.308378256639884,T7,Core_Displacement
20.89,-32.08948304027142,T7,Core_Displacement
21.38,-31.997128243420512,T7,Core_Displacement
21.88,-36.403160991044004,T7,Core_Displacement
22.39,-33.7283213797156,T7,Core_Displacement
22.92,-33.79032966537887,T7,Core_Displacement
23.45,-33.69035079840296,T7,Core_Displacement
24.0,-35.530366862589965,T7,Core_Displacement
24.56,-34.530518860352856,T7,Core_Displacement
25.13,-33.22183941969127,T7,Core_Displacement
25.72,-32.51103983815487,T7,Core_Displacement
26.32,-32.18546875871459,T7,Core_Displacement
26.93,-32.950013035197316,T7,Core_Displacement
27.56,-34.72403891986981,T7,Core_Displacement
28.2,-34.203217054363826,T7,Core_Displacement
28.86,-32.85893566503841,T7,Core_Displacement
29.54,-33.326614126536896,T7,Core_Displacement
30.22,-32.27866684945238,T7,Core_Displacement
30.93,-33.68605258445043,T7,Core_Displacement
31.65,-30.7692364082316,T7,Core_Displacement
32.39,-31.97884863596757,T7,Core_Displacement
33.15,-33.51991094658081,T7,Core_Displacement
33.92,-33.40172810436606,T7,Core_Displacement
34.71,-34.09332412123809,T7,Core_Displacement
35.52,-34.843044596805186,T7,Core_Displacement
36.35,-29.631134844218042,T7,Core_Displacement
37.2,-32.848708152290364,T7,Core_Displacement
38.07,-33.22886977242758,T7,Core_Displacement
38.96,-33.05038738444509,T7,Core_Displacement
39.87,-31.986863860961535,T7,Core_Displacement
40.8,-33.137895758864424,T7,Core_Displacement
41.75,-31.286310210919787,T7,Core_Displacement
42.72,-31.699669950037258,T7,Core_Displacement
43.72,-33.52404945463972,T7,Core_Displacement
44.74,-32.66365981533818,T7,Core_Displacement
45.78,-35.56891638268665,T7,Core_Displacement
46.85,-32.68477513681973,T7,Core_Displacement
47.95,-32.6416548590652,T7,Core_Displacement
49.07,-33.43806583408839,T7,Core_Displacement
50.21,-33.70734926684248,T7,Core_Displacement
51.38,-32.96154322074342,T7,Core_Displacement
52.58,-32.92649116498236,T7,Core_Displacement
53.81,-32.239098588079415,T7,Core_Displacement
55.07,-33.683177242873626,T7,Core_Displacement
56.35,-33.542720451763735,T7,Core_Displacement
57.67,-32.548644755765686,T7,Core_Displacement
59.01,-33.578003590824196,T7,Core_Displacement
60.39,-32.18310275745732,T7,Core_Displacement
61.8,-32.44960260680115,T7,Core_Displacement
63.24,-33.30808552067833,T7,Core_Displacement
64.72,-34.689491160943966,T7,Core_Displacement
66.23,-34.55677758868612,T7,Core_Displacement
67.77,-32.551227971191494,T7,Core_Displacement
69.36,-33.53529511674853,T7,Core_Displacement
70.97,-32.298614054100064,T7,Core_Displacement
72.63,-32.63777013045182,T7,Core_Displacement
74.33,-32.701955089232214,T7,Core_Displacement
76.06,-32.21576175430461,T7,Core_Displacement
77.84,-32.36747333405005,T7,Core_Displacement
79.65,-31.18112589691317,T7,Core_Displacement
81.51,-32.669744753641496,T7,Core_Displacement
83.41,-33.77706306643307,T7,Core_Displacement
85.36,-32.42574208010944,T7,Core_Displacement
87.35,-33.26592586596461,T7,Core_Displacement
89.39,-32.008971037114584,T7,Core_Displacement
91.48,-34.440152931309925,T7,Core_Displacement
93.61,-33.14099011436329,T7,Core_Displacement
95.8,-34.14812079392316,T7,Core_Displacement
98.04,-31.051122520221217,T7,Core_Displacement
100.32,-33.74328013958784,T7,Core_Displacement
102.67,-32.170216337144794,T7,Core_Displacement
105.06,-30.7681490325969,T7,Core_Displacement
107.51,-34.17202935349842,T7,Core_Displacement
110.02,-32.55892431182679,T7,Core_Displacement
112.59,-32.57932920164882,T7,Core_Displacement
115.22,-32.99860739033337,T7,Core_Displacement
117.91,-33.01153947886532,T7,Core_Displacement
120.66,-31.21253735760948,T7,Core_Displacement
123.48,-29.480361566441402,T7,Core_Displacement
126.36,-32.15904371067587,T7,Core_Displacement
129.31,-33.89999620340053,T7,Core_Displacement
132.33,-33.45206953444277,T7,Core_Displacement
135.41,-32.34602625884323,T7,Core_Displacement
138.57,-32.82049475747308,T7,Core_Displacement
141.81,-30.834378261499637,T7,Core_Displacement
145.12,-31.293248254693047,T7,Core_Displacement
148.51,-31.322999614258542,T7,Core_Displacement
151.97,-33.12211194531575,T7,Core_Displacement
155.52,-30.167696862230027,T7,Core_Displacement
159.15,-31.95459354869554,T7,Core_Displacement
162.86,-32.09800430674382,T7,Core_Displacement
166.66,-31.477276564385676,T7,Core_Displacement
170.55,-31.581106175255794,T7,Core_Displacement
174.54,-32.14954532411977,T7,Core_Displacement
178.61,-30.80491602727279,T7,Core_Displacement
182.78,-34.31747635497711,T7,Core_Displacement
187.04,-32.194198701789944,T7,Core_Displacement
191.41,-32.6129948482001,T7,Core_Displacement
195.88,-34.29678637122562,T7,Core_Displacement
200.45,-30.536269507247603,T7,Core_Displacement
205.13,-32.2086557014,T7,Core_Displacement
209.92,-31.81772565130655,T7,Core_Displacement
214.81,-33.81690989789666,T7,Core_Displacement
219.83,-32.5723514211508,T7,Core_Displacement
224.96,-33.361844412025235,T7,Core_Displacement
230.21,-32.82770699493163,T7,Core_Displacement
235.58,-34.193179845901085,T7,Core_Displacement
241.08,-30.308156957302185,T7,Core_Displacement
246.71,-31.63855430766056,T7,Core_Displacement
252.47,-32.848651935738275,T7,Core_Displacement
258.36,-31.382483628539127,T7,Core_Displacement
264.39,-33.224866757806794,T7,Core_Displacement
270.56,-31.351414579651948,T7,Core_Displacement
276.88,-31.84980256197314,T7,Core_Displacement
283.34,-34.45754100971192,T7,Core_Displacement
289.95,-31.407799585517726,T7,Core_Displacement
296.72,-33.567816407973005,T7,Core_Displacement
303.64,-33.06496303747221,T7,Core_Displacement
310.73,-33.271689986803935,T7,Core_Displacement
317.98,-32.47174422800046,T7,Core_Displacement
325.41,-33.34887248183213,T7,Core_Displacement
333.0,-30.873487406086056,T7,Core_Displacement
340.77,-34.532435933081345,T7,Core_Displacement
348.73,-33.47903125211291,T7,Core_Displacement
356.87,-35.0112133741456,T7,Core_Displacement
365.2,-31.722581812528528,T7,Core_Displacement
373.72,-33.52217775712287,T7,Core_Displacement
382.44,-30.797140022130037,T7,Core_Displacement
391.37,-30.496710682762366,T7,Core_Displacement
400.5,-35.09239593736407,T7,Core_Displacement
409.85,-33.353468059537576,T7,Core_Displacement
419.42,-33.62380850934238,T7,Core_Displacement
429.21,-30.418400480979606,T7,Core_Displacement
439.22,-34.71740201650747,T7,Core_Displacement
449.47,-34.16349036693869,T7,Core_Displacement
459.97,-34.031731432002665,T7,Core_Displacement
470.7,-33.49292103471988,T7,Core_Displacement
481.69,-35.61853617956771,T7,Core_Displacement
492.93,-35.11032596837219,T7,Core_Displacement
504.44,-34.303664116958686,T7,Core_Displacement
516.21,-32.47872310962334,T7,Core_Displacement
528.26,-33.892058615956294,T7,Core_Displacement
540.59,-32.50909487120175,T7,Core_Displacement
553.2,-33.79713111136975,T7,Core_Displacement
566.12,-37.5640365473768,T7,Core_Displacement
579.33,-34.346934872952964,T7,Core_Displacement
592.85,-34.68420867196854,T7,Core_Displacement
606.69,-36.74140332324122,T7,Core_Displacement
620.85,-34.35967360885263,T7,Core_Displacement
635.34,-34.90804567837308,T7,Core_Displacement
650.17,-33.75980617561181,T7,Core_Displacement
665.34,-36.52587093097098,T7,Core_Displacement
680.87,-36.25240901958494,T7,Core_Displacement
696.76,-32.62251111669034,T7,Core_Displacement
713.03,-34.12473872497635,T7,Core_Displacement
729.67,-35.046692421431274,T7,Core_Displacement
746.7,-33.21448222885956,T7,Core_Displacement
764.13,-33.57445356774072,T7,Core_Displacement
781.96,-34.361954037810946,T7,Core_Displacement
800.21,-35.92537577804698,T7,Core_Displacement
818.89,-34.024119468715384,T7,Core_Displacement
838.0,-34.04645039516734,T7,Core_Displacement
857.56,-37.05621864957922,T7,Core_Displacement
877.58,-35.179364350127145,T7,Core_Displacement
898.06,-37.36294848419076,T7,Core_Displacement
919.02,-37.733916153828574,T7,Core_Displacement
940.47,-36.463006186674036,T7,Core_Displacement
962.42,-37.21060998002816,T7,Core_Displacement
984.89,-36.04944113995268,T7,Core_Displacement
1007.88,-38.177399062974786,T7,Core_Displacement
1031.4,-37.33090550999213,T7,Core_Displacement
1055.47,-34.07574588112506,T7,Core_Displacement
1080.11,-37.16366474991788,T7,Core_Displacement
1105.32,-38.83375865872769,T7,Core_Displacement
1131.12,-37.15304212125554,T7,Core_Displacement
1157.52,-36.207937055320336,T7,Core_Displacement
1184.53,-37.64756142460701,T7,Core_Displacement
1212.18,-37.913771119439026,T7,Core_Displacement
1240.47,-36.020694297998155,T7,Core_Displacement
1269.43,-36.67725284491654,T7,Core_Displacement
1299.05,-36.617528090979974,T7,Core_Displacement
1329.37,-36.615275600810115,T7,Core_Displacement
1360.4,-38.272887264210375,T7,Core_Displacement
1392.15,-35.50468969969139,T7,Core_Displacement
1424.65,-38.92891247798622,T7,Core_Displacement
1457.9,-36.25750855470702,T7,Core_Displacement
1491.93,-37.51837320385925,T7,Core_Displacement
1526.75,-37.27840186178132,T7,Core_Displacement
1562.38,-39.771477605579484,T7,Core_Displacement
1598.85,-39.50969502470768,T7,Core_Displacement
1636.17,-40.36450975213041,T7,Core_Displacement
1674.36,-38.66579655427757,T7,Core_Displacement
1713.44,-38.6544056181517,T7,Core_Displacement
1753.43,-38.91972866789706,T7,Core_Displacement
1794.35,-39.23354082596716,T7,Core_Displacement
1836.23,-39.36085833631452,T7,Core_Displacement
1879.09,-39.59192161351293,T7,Core_Displacement
1922.95,-38.707212892076434,T7,Core_Displacement
1967.83,-37.32866551892372,T7,Core_Displacement
2013.76,-39.87411751222875,T7,Core_Displacement
2060.76,-38.50411541904701,T7,Core_Displacement
2108.86,-39.95784379666746,T7,Core_Displacement
2158.08,-38.488928227423585,T7,Core_Displacement
2208.45,-39.77891407773569,T7,Core_Displacement
2260.0,-40.750478510646765,T7,Core_Displacement
2312.75,-39.40341223874536,T7,Core_Displacement
2366.73,-38.430190032858675,T7,Core_Displacement
2421.97,-39.998559805056686,T7,Core_Displacement
2478.5,-42.06444532249715,T7,Core_Displacement
2536.35,-39.551243151551944,T7,Core_Displacement
2595.54,-40.63139611531838,T7,Core_Displacement
2656.12,-42.443233548440425,T7,Core_Displacement
2718.12,-43.36318552560051,T7,Core_Displacement
2781.56,-40.59262102199954,T7,Core_Displacement
2846.48,-40.69546646730184,T7,Core_Displacement
2912.92,-38.8360751959839,T7,Core_Displacement
2980.91,-43.393595319783074,T7,Core_Displacement
3050.48,-42.33158612445692,T7,Core_Displacement
3121.68,-41.18812955024957,T7,Core_Displacement
3194.54,-42.30569115497886,T7,Core_Displacement
3269.1,-39.990173952746176,T7,Core_Displacement
3345.41,-43.34390164857716,T7,Core_Displacement
3423.49,-41.5465627581802,T7,Core_Displacement
3503.39,-42.80590129063385,T7,Core_Displacement
3585.16,-43.200325546220355,T7,Core_Displacement
3668.84,-45.93001243701891,T7,Core_Displacement
3754.47,-41.13503359340934,T7,Core_Displacement
3842.1,-44.534978193590796,T7,Core_Displacement
3931.78,-43.97916227514223,T7,Core_Displacement
4023.55,-44.34652324664734,T7,Core_Displacement
4117.46,-45.866369613032305,T7,Core_Displacement
4213.56,-46.22743238230832,T7,Core_Displacement
4311.91,-44.74340810089265,T7,Core_Displacement
4412.55,-44.522846043072725,T7,Core_Displacement
4515.54,-45.553768718430895,T7,Core_Displacement
4620.93,-42.134252277228036,T7,Core_Displacement
4728.78,-45.358765064497604,T7,Core_Displacement
4839.16,-45.237694022010764,T7,Core_Displacement
4952.1,-45.574776842131946,T7,Core_Displacement
5067.69,-47.8428194436228,T7,Core_Displacement
5185.97,-46.167569855159144,T7,Core_Displacement
5307.01,-45.60235429852629,T7,Core_Displacement
5430.87,-47.88819117380644,T7,Core_Displacement
5557.63,-44.62626870508751,T7,Core_Displacement
5687.35,-46.626149069786614,T7,Core_Displacement
5820.09,-47.31956369992629,T7,Core_Displacement
5955.93,-48.08433091639529,T7,Core_Displacement
6094.95,-48.264030025836405,T7,Core_Displacement
6237.2,-47.18277382302915,T7,Core_Displacement
6382.78,-47.736536452219795,T7,Core_Displacement
6531.76,-49.10148473940594,T7,Core_Displacement
6684.21,-49.237692752087156,T7,Core_Displacement
6840.22,-50.108792345820454,T7,Core_Displacement
6999.87,-48.22451245800123,T7,Core_Displacement
7163.25,-50.759169371024115,T7,Core_Displacement
7330.44,-47.670282979496776,T7,Core_Displacement
7501.54,-49.51169183333434,T7,Core_Displacement
7676.63,-50.85231086037792,T7,Core_Displacement
7855.8,-51.12742707316636,T7,Core_Displacement
8039.16,-49.083957743880596,T7,Core_Displacement
8226.79,-51.90994485847345,T7,Core_Displacement
8418.81,-51.83981536172755,T7,Core_Displacement
8615.3,-49.833488588853186,T7,Core_Displacement
8816.39,-50.83689872415442,T7,Core_Displacement
9022.16,-49.35802065977366,T7,Core_Displacement
9232.74,-53.086246625699765,T7,Core_Displacement
9448.24,-52.380892226373746,T7,Core_Displacement
9668.76,-52.007596138645376,T7,Core_Displacement
9894.43,-53.27060017956139,T7,Core_Displacement
10125.37,-53.89399228081652,T7,Core_Displacement
10361.7,-52.45645095165837,T7,Core_Displacement
10603.54,-54.9663040765914,T7,Core_Displacement
10851.03,-52.410118880457205,T7,Core_Displacement
11104.29,-53.770832046987,T7,Core_Displacement
11363.47,-53.47117010402757,T7,Core_Displacement
11628.7,-53.74465401859133,T7,Core_Displacement
11900.11,-56.58779902983158,T7,Core_Displacement
12177.86,-57.154478785805864,T7,Core_Displacement
12462.1,-53.1465362654355,T7,Core_Displacement
12752.97,-57.03065635513645,T7,Core_Displacement
13050.62,-56.80911468215214,T7,Core_Displacement
13355.23,-57.88237743545011,T7,Core_Displacement
13666.94,-56.566251307008656,T7,Core_Displacement
13985.93,-57.13966103849922,T7,Core_Displacement
14312.37,-58.52246706817034,T7,Core_Displacement
14646.42,-56.77261613529123,T7,Core_Displacement
14988.27,-58.39137858999885,T7,Core_Displacement
15338.1,-59.19922471511891,T7,Core_Displacement
15696.09,-57.672007134669805,T7,Core_Displacement
16062.44,-58.02944221283424,T7,Core_Displacement
16437.34,-58.73348929794434,T7,Core_Displacement
16821.0,-57.86492246478689,T7,Core_Displacement
17213.6,-59.01558901771763,T7,Core_Displacement
17615.37,-58.64060278297914,T7,Core_Displacement
18026.52,-60.8587684188221,T7,Core_Displacement
18447.26,-57.9623105709564,T7,Core_Displacement
18877.82,-60.64828767983352,T7,Core_Displacement
19318.44,-61.05049613636151,T7,Core_Displacement
19769.33,-60.64096047390727,T7,Core_Displacement
20230.75,-61.61320444235418,T7,Core_Displacement
20702.94,-61.93522813031993,T7,Core_Displacement
21186.15,-63.09922557539408,T7,Core_Displacement
21680.64,-62.98171208512602,T7,Core_Displacement
22186.67,-63.245329303725,T7,Core_Displacement
22704.51,-62.75078383214811,T7,Core_Displacement
23234.44,-63.111923868202126,T7,Core_Displacement
23776.74,-62.71937310734596,T7,Core_Displacement
24331.69,-63.05301495524257,T7,Core_Displacement
24899.6,-63.80905366421963,T7,Core_Displacement
25480.76,-64.18580744105468,T7,Core_Displacement
26075.49,-64.22451469743343,T7,Core_Displacement
26684.1,-64.52109343987524,T7,Core_Displacement
27306.91,-65.76533891756434,T7,Core_Displacement
27944.26,-66.97978950606364,T7,Core_Displacement
28596.48,-66.12048824706494,T7,Core_Displacement
29263.93,-64.98505204037652,T7,Core_Displacement
29946.96,-68.50294472229938,T7,Core_Displacement
30645.93,-68.54130135544298,T7,Core_Displacement
31361.21,-66.99496375523434,T7,Core_Displacement
32093.19,-69.90357558771092,T7,Core_Displacement
32842.25,-69.04870566053046,T7,Core_Displacement
33608.79,-70.51983982055093,T7,Core_Displacement
34393.23,-69.49970279440845,T7,Core_Displacement
35195.97,-70.14483325171442,T7,Core_Displacement
36017.46,-70.61179401760549,T7,Core_Displacement
36858.11,-69.24575559913964,T7,Core_Displacement
37718.39,-70.98779287632271,T7,Core_Displacement
38598.74,-70.44466139813531,T7,Core_Displacement
39499.64,-71.54434841063208,T7,Core_Displacement
40421.57,-71.7624107235042,T7,Core_Displacement
41365.02,-70.7885351163227,T7,Core_Displacement
42330.49,-71.29197069114511,T7,Core_Displacement
43318.49,-72.36069304877515,T7,Core_Displacement
44329.56,-72.37582729155092,T7,Core_Displacement
45364.22,-74.34191142996977,T7,Core_Displacement
46423.03,-72.51083962701665,T7,Core_Displacement
47506.55,-75.86805245695957,T7,Core_Displacement
48615.36,-73.78896011908176,T7,Core_Displacement
49750.06,-74.80047210802316,T7,Core_Displacement
50911.23,-76.24929474789587,T7,Core_Displacement
52099.51,-74.91701362382013,T7,Core_Displacement
53315.53,-76.4724871006947,T7,Core_Displacement
54559.92,-74.44536207024629,T7,Core_Displacement
55833.36,-75.4621822830325,T7,Core_Displacement
57136.53,-77.3207498505174,T7,Core_Displacement
58470.1,-76.52542173268665,T7,Core_Displacement
59834.81,-75.67405406202887,T7,Core_Displacement
61231.37,-78.54998122600439,T7,Core_Displacement
62660.52,-79.091787213525,T7,Core_Displacement
64123.03,-77.27181659003925,T7,Core_Displacement
65619.67,-75.41633316544572,T7,Core_Displacement
67151.25,-76.96365230227119,T7,Core_Displacement
68718.58,-78.10231990655946,T7,Core_Displacement
70322.48,-79.62580190006616,T7,Core_Displacement
71963.82,-78.18394091760233,T7,Core_Displacement
73643.47,-78.65274171972575,T7,Core_Displacement
75362.33,-79.62723500628059,T7,Core_Displacement
77121.3,-79.15833592182607,T7,Core_Displacement
78921.33,-80.13200734903766,T7,Core_Displacement
80763.37,-78.84568888339466,T7,Core_Displacement
82648.4,-81.05093964116,T7,Core_Displacement
84577.43,-79.87475855727565,T7,Core_Displacement
86551.49,-79.13078658431455,T7,Core_Displacement
88571.62,-81.17668549448204,T7,Core_Displacement
90638.9,-81.76068038518623,T7,Core_Displacement
92754.43,-81.33931642414767,T7,Core_Displacement
94919.34,-83.12103653270268,T7,Core_Displacement
97134.78,-82.35984948404197,T7,Core_Displacement
99401.92,-82.4104024871508,T7,Core_Displacement
101721.99,-81.28152879848348,T7,Core_Displacement
104096.2,-82.76223562432288,T7,Core_Displacement
106525.83,-84.91213443135464,T7,Core_Displacement
109012.16,-83.11882349231173,T7,Core_Displacement
111556.53,-84.45040278076638,T7,Core_Displacement
114160.28,-84.90317248951992,T7,Core_Displacement
116824.81,-83.11124318861967,T7,Core_Displacement
119551.52,-85.33189733303539,T7,Core_Displacement
122341.88,-84.06785586298716,T7,Core_Displacement
125197.37,-86.07111587704638,T7,Core_Displacement
128119.5,-82.73098903822799,T7,Core_Displacement
131109.83,-85.81710159317632,T7,Core_Displacement
134169.97,-85.11083472494776,T7,Core_Displacement
137301.52,-86.35234072606602,T7,Core_Displacement
140506.17,-85.80649622319243,T7,Core_Displacement
143785.61,-86.06688656225792,T7,Core_Displacement
147141.6,-86.29386091332658,T7,Core_Displacement
150575.92,-85.98326730126949,T7,Core_Displacement
154090.39,-86.1343321713333,T7,Core_Displacement
157686.89,-84.87285380486962,T7,Core_Displacement
161367.34,-86.70713503254449,T7,Core_Displacement
165133.68,-87.69161673010933,T7,Core_Displacement
168987.94,-87.67937832749342,T7,Core_Displacement
172932.15,-88.26787013254601,T7,Core_Displacement
176968.43,-88.00027683394785,T7,Core_Displacement
181098.91,-89.36299031986866,T7,Core_Displacement
185325.79,-88.87505445127428,T7,Core_Displacement
189651.34,-86.83955399835725,T7,Core_Displacement
194077.84,-88.13021084417092,T7,Core_Displacement
198607.66,-89.11642602282859,T7,Core_Displacement
203243.2,-89.60399828894198,T7,Core_Displacement
207986.94,-89.22036192943683,T7,Core_Displacement
212841.4,-88.71358166930392,T7,Core_Displacement
217809.17,-87.38688540965238,T7,Core_Displacement
222892.88,-88.23838664994489,T7,Core_Displacement
228095.25,-90.78280356052665,T7,Core_Displacement
233419.04,-90.9147568114567,T7,Core_Displacement
238867.09,-87.54479722821752,T7,Core_Displacement
244442.3,-90.29216273570442,T7,Core_Displacement
250147.63,-89.84046198868168,T7,Core_Displacement
255986.13,-91.00055945948283,T7,Core_Displacement
261960.9,-89.97842016639636,T7,Core_Displacement
268075.12,-88.1884921305349,T7,Core_Displacement
274332.05,-91.95152737808118,T7,Core_Displacement
280735.02,-89.0238098173909,T7,Core_Displacement
287287.44,-89.33867696038598,T7,Core_Displacement
293992.79,-89.02770701036985,T7,Core_Displacement
300854.64,-91.17352397345775,T7,Core_Displacement
307876.65,-91.29177083701009,T7,Core_Displacement
315062.56,-90.359730064487,T7,Core_Displacement
322416.18,-93.159567509074,T7,Core_Displacement
329941.45,-91.77300420529774,T7,Core_Displacement
337642.35,-91.9516832235683,T7,Core_Displacement
345522.99,-93.89126945462644,T7,Core_Displacement
353587.57,-92.1332479973834,T7,Core_Displacement
361840.38,-92.4526296039177,T7,Core_Displacement
370285.81,-91.98329364929099,T7,Core_Displacement
378928.36,-95.31397374312787,T7,Core_Displacement
387772.63,-92.69757797131851,T7,Core_Displacement
396823.33,-92.83301392699605,T7,Core_Displacement
406085.27,-94.08180788378763,T7,Core_Displacement
415563.38,-92.5364897642475,T7,Core_Displacement
425262.72,-93.84495325501263,T7,Core_Displacement
435188.44,-94.55175183295906,T7,Core_Displacement
445345.83,-95.9983291075566,T7,Core_Displacement
455740.3,-94.45329001699633,T7,Core_Displacement
466377.38,-93.62553305129809,T7,Core_Displacement
477262.72,-95.36066600548575,T7,Core_Displacement
488402.14,-95.42560088170151,T7,Core_Displacement
499801.55,-97.27390198548166,T7,Core_Displacement
511467.02,-93.09668019284423,T7,Core_Displacement
523404.77,-95.36761937632626,T7,Core_Displacement
535621.15,-96.13147612372791,T7,Core_Displacement
548122.66,-95.25413351654203,T7,Core_Displacement
560915.96,-96.02330431290399,T7,Core_Displacement
574007.86,-95.64835393777281,T7,Core_Displacement
587405.32,-95.48358948540748,T7,Core_Displacement
601115.49,-96.40557453558719,T7,Core_Displacement
615145.65,-97.00511621183828,T7,Core_Displacement
629503.28,-96.08881552197045,T7,Core_Displacement
644196.02,-94.22130778900348,T7,Core_Displacement
659231.69,-96.07831124079476,T7,Core_Displacement
674618.3,-97.24491949643514,T7,Core_Displacement
690364.03,-96.1846899881111,T7,Core_Displacement
706477.27,-96.3758329107584,T7,Core_Displacement
722966.6,-97.89635500460219,T7,Core_Displacement
739840.8,-97.42342381174598,T7,Core_Displacement
757108.84,-97.3873301606689,T7,Core_Displacement
774779.92,-96.08761512912118,T7,Core_Displacement
792863.45,-98.51802562460881,T7,Core_Displacement
811369.05,-97.68114724189797,T7,Core_Displacement
830306.57,-99.54936937687802,T7,Core_Displacement
849686.11,-97.3830635061814,T7,Core_Displacement
869517.96,-98.19152891037126,T7,Core_Displacement
889812.69,-97.47407006822094,T7,Core_Displacement
910581.11,-101.18445641885064,T7,Core_Displacement
931834.27,-100.33797587268049,T7,Core_Displacement
953583.48,-99.50944821146568,T7,Core_Displacement
975840.32,-100.71355753159544,T7,Core_Displacement
998616.64,-99.0690165146316,T7,Core_Displacement
1021924.56,-99.05768569411735,T7,Core_Displacement
1045776.5,-98.20128930531719,T7,Core_Displacement
1070185.14,-100.07200195150894,T7,Core_Displacement
1095163.49,-100.56798233853023,T7,Core_Displacement
1120724.84,-99.851001387916,T7,Core_Displacement
1146882.8,-101.9607743904879,T7,Core_Displacement
1173651.28,-102.14297676707646,T7,Core_Displacement
1201044.55,-101.55089688416354,T7,Core_Displacement
1229077.19,-101.1527946506532,T7,Core_Displacement
1257764.11,-102.71745188975991,T7,Core_Displacement
1287120.59,-105.07323802302803,T7,Core_Displacement
1317162.26,-103.34875090158279,T7,Core_Displacement
1347905.11,-103.03170901686022,T7,Core_Displacement
1379365.5,-105.02060912842029,T7,Core_Displacement
1411560.18,-103.87209597428348,T7,Core_Displacement
1444506.3,-102.47753952287833,T7,Core_Displacement
1478221.38,-103.28882950263882,T7,Core_Displacement
1512723.38,-101.52899185126775,T7,Core_Displacement
1548030.66,-104.30655065478231,T7,Core_Displacement
1584162.03,-105.99081192413665,T7,Core_Displacement
1621136.71,-104.46910981048178,T7,Core_Displacement
1658974.38,-102.8775690549304,T7,Core_Displacement
1697695.19,-106.68360095971146,T7,Core_Displacement
1737319.76,-104.58944495362134,T7,Core_Displacement
1777869.17,-105.84101583348631,T7,Core_Displacement
1819365.02,-105.49491055917137,T7,Core_Displacement
1861829.38,-107.32318290286568,T7,Core_Displacement
1905284.87,-106.34909801128892,T7,Core_Displacement
1949754.63,-107.31803435939125,T7,Core_Displacement
1995262.31,-105.66878691276095,T7,Core_Displacement
19.95,-33.627294584772386,T8,Shorted_Turns
20.42,-36.51282692797629,T8,Shorted_Turns
20.89,-35.742215986287015,T8,Shorted_Turns
21.38,-31.882200054530614,T8,Shorted_Turns
21.88,-35.51156013777867,T8,Shorted_Turns
22.39,-35.70094528410279,T8,Shorted_Turns
22.92,-30.158427118890398,T8,Shorted_Turns
23.45,-33.692348826751406,T8,Shorted_Turns
24.0,-33.100323318612794,T8,Shorted_Turns
24.56,-34.418924147951415,T8,Shorted_Turns
25.13,-33.49492244199281,T8,Shorted_Turns
25.72,-32.55278443370072,T8,Shorted_Turns
26.32,-33.72762807508843,T8,Shorted_Turns
26.93,-32.91046630510825,T8,Shorted_Turns
27.56,-32.54610883810553,T8,Shorted_Turns
28.2,-33.0602738095471,T8,Shorted_Turns
28.86,-35.178871471701015,T8,Shorted_Turns
29.54,-33.173892265715715,T8,Shorted_Turns
30.22,-31.282494458500867,T8,Shorted_Turns
30.93,-35.62157505543053,T8,Shorted_Turns
31.65,-35.45216491655841,T8,Shorted_Turns
32.39,-34.72698161887304,T8,Shorted_Turns
33.15,-34.5686445001127,T8,Shorted_Turns
33.92,-35.76431796437092,T8,Shorted_Turns
34.71,-31.480241910404008,T8,Shorted_Turns
35.52,-33.39514079978419,T8,Shorted_Turns
36.35,-32.76639692580549,T8,Shorted_Turns
37.2,-33.788304423581295,T8,Shorted_Turns
38.07,-33.16112316225589,T8,Shorted_Turns
